id,candidate_length,in_candidates,response,answer
7137,5,True,Pokhara,Pokhara
7138,1,True,Phewa Lake,Phewa Lake
7139,3,True,Chitwan National Park,Chitwan District
7140,3,True,Chitwan National Park,Chitwan District
7141,1,True,Chitwan National Park,Chitwan National Park
7142,10,True,Rhinoceros,Rhinoceros
7143,3,True,Bengal tiger,Bengal tiger
7144,3,True,Chitwan National Park,Chitwan District
7145,8,True,Tharu people,Tharu people
7146,9,True,Dinner,Dinner
7147,1,True,Bengal tiger,Bengal tiger
7148,8,True,Tharu people,Tharu people
7149,9,True,Dinner,Dinner
7150,6,False,notInC,Ankh-Morpork City Watch
7151,3,True,Chitwan National Park,Chitwan District
7152,7,True,Kathmandu,Kathmandu Valley
7153,9,True,Hotel,Hotel
7154,7,True,Nepal,Nepal
7155,4,True,Rigveda,Vedas
7156,10,True,Hinduism in Nepal,Hindu
7157,8,True,Adam Mesh,Mesh
7158,10,True,Aries (astrology),Aries (comics)
7159,9,False,notInC,Taurus (comics)
7160,9,True,Mithun,Mithun Tejasvi
7161,10,True,Gemini (astrology),Gemini (astrology)
7162,8,True,Cancer (astrology),Cancer
7163,10,False,notInC,Leo (comics)
7164,10,True,Virgo (astrology),Virgo (astrology)
7165,10,False,notInC,Tula Oblast
7166,10,True,Scorpio (astrology),Scorpius
7167,3,True,Dhanu,Dhanu
7168,8,True,Sagittarius (constellation),Sagittarius (comics)
7169,10,True,Capricorn (astrology),Capricorn (comics)
7170,3,True,Aquarius (constellation),Kumbha
7171,9,True,Aquarius (astrology),Aquarius (astrology)
7172,9,True,Fish,Pisces (constellation)
7173,8,True,Nepal,Nepal
7174,5,True,Rashi script,Rashi
7175,6,True,Nepal,Nepal
7176,5,True,Rashi,Rashi
7177,7,True,Nepal,Nepal
7178,7,True,Nepal,Nepal
7179,7,True,notInKB,notInKB
7180,1,True,notInKB,notInKB
7181,1,True,Bhau-beej,Bhau-beej
7182,4,True,Tihar (festival),Tihar (festival)
7183,9,True,Kansas Jayhawks,Kansas Jayhawks men's basketball
7184,10,True,University of Memphis,Memphis Grizzlies
7185,9,True,2008 CHN All-Final Four & MOP,China
7186,10,True,Missouri Tigers,Detroit Tigers
7187,10,True,Super Mario Bros.,Mario
7188,10,True,University of Memphis,Memphis Grizzlies
7189,10,True,University of Memphis,Memphis Grizzlies
7190,10,True,University of Memphis,Memphis Grizzlies
7191,10,True,Brandon Rush,Rush (gridiron football)
7192,7,True,North Carolina Tar Heels,University of North Carolina at Chapel Hill
7193,10,True,University of Memphis,Memphis Grizzlies
7194,10,True,National Basketball Association,National Basketball Association
7195,10,True,Derrick Rose,Rose
7196,4,True,NCAA Men's Division I Basketball Championship,NCAA Men's Division I Basketball Championship
7197,1,True,Michael Beasley,Michael Beasley
7198,10,True,National Basketball Association,National Basketball Association
7199,10,True,University of Memphis,Memphis Grizzlies
7200,1,True,Chris Douglas-Roberts,Chris Douglas-Roberts
7201,9,True,China,China
7202,7,True,Las Vegas,Las Vegas Valley
7203,5,True,NCAA Men's Division I Basketball Championship,NCAA Men's Division I Basketball Championship
7204,10,True,Toronto,Toronto
7205,8,True,Canada,Canada
7206,1,True,University of Waterloo,University of Waterloo
7207,8,True,Canada,Canada
7208,8,True,Bachelor's degree,Bachelor of Arts
7209,9,True,Economics,Economics
7210,1,True,Management,Management
7211,10,True,Golden State Warriors,Golden State Warriors
7212,10,True,Golden State Warriors,Golden State Warriors
7213,9,True,Canadian Interuniversity Sport,Canadian Interuniversity Sport
7214,8,True,Canada,Canada
7215,3,True,National Collegiate Athletic Association,NCAA Men's Division I Basketball Championship
7216,9,False,notInC,Final (competition)
7217,10,False,notInKB,notInKB
7218,1,True,"Washington, D.C.","Washington, D.C."
7219,8,True,United States,United States
7220,1,True,Center for Economic and Policy Research,Center for Economic and Policy Research
7221,4,True,Center for Economic and Policy Research,Center for Economic and Policy Research
7222,9,True,American ethnicity,United States
7223,10,True,U.S. state,United States
7224,4,True,Center for Economic and Policy Research,Center for Economic and Policy Research
7225,9,True,"Washington, D.C.","Washington, D.C."
7226,1,True,Earned income tax credit,Earned income tax credit
7227,1,True,Medicaid,Medicaid
7228,1,True,State Children's Health Insurance Program,State Children's Health Insurance Program
7229,8,True,Employment,Steve Jobs
7230,4,True,Center for Economic and Policy Research,Center for Economic and Policy Research
7231,1,True,Economic Policy Institute,Economic Policy Institute
7232,8,True,Arkansas,Arkansas
7233,8,True,New Hampshire,New Hampshire
7234,10,True,Portable Document Format,Portable Document Format
7235,1,True,Center for Economic and Policy Research,Center for Economic and Policy Research
7236,4,True,Center for Economic and Policy Research,Center for Economic and Policy Research
7237,2,True,Center for Economic and Policy Research,Advisory board
7238,3,True,Economist,Economist
7239,3,True,Robert Solow,Robert Solow
7240,2,True,Globalization and Its Discontents,Joseph Stiglitz
7241,5,True,Richard Freeman (economist),Richard B. Freeman
7242,10,True,Harvard University,Harvard University
7243,8,True,Rutgers University,Rutgers University
7244,5,False,notInC,Ford Focus Electric
7245,5,False,notInC,Ford Focus Electric
7246,7,True,ITunes,ITunes
7247,7,False,notInC,Ford Focus Electric
7248,8,True,Infant,Infant
7249,3,False,notInC,EVS Broadcast Equipment
7250,8,True,Do it yourself,Do it yourself
7251,9,False,notInC,EVS Broadcast Equipment
7252,6,False,notInC,Ford Focus Electric
7253,10,True,Eastern world,Eastern Time Zone
7254,7,True,Medium frequency,Midfielder
7255,8,True,Nissan Motor Company,Nissan Motor Company
7256,9,True,United States,United States
7257,9,False,notInC,Ford Focus Electric
7258,9,False,notInC,EVS Broadcast Equipment
7259,10,True,Enfield Lock,London Borough of Enfield
7260,10,True,Enfield 1893 F.C.,London Borough of Enfield
7261,10,True,Houston,Houston
7262,8,True,Texas,Texas
7263,9,False,notInC,Ford Focus Electric
7264,8,True,Do it yourself,Do it yourself
7265,2,True,Chevrolet Volt,Chevrolet Volt
7266,1,True,Ford Focus Electric,Ford Focus Electric
7267,10,True,Chevrolet Volt,Chevrolet Volt
7268,5,False,notInC,Ford Focus Electric
7269,10,True,Ford Motor Company,Ford Motor Company
7270,9,True,United States Environmental Protection Agency,United States Environmental Protection Agency
7271,9,True,United States,United States
7272,10,True,Ford Motor Company,Ford Motor Company
7273,3,False,notInC,EVS Broadcast Equipment
7274,10,True,Ford Motor Company,Ford Motor Company
7275,2,True,Volkswagen Golf Mk1,Volkswagen Golf
7276,9,True,United States,United States
7277,2,True,Chevrolet S-10,Chevrolet S-10
7278,10,True,General Motors,General Motors
7279,9,False,notInC,Curriculum vitae
7280,9,False,notInC,EVS Broadcast Equipment
7281,1,True,Dodge Omni,Dodge Omni
7282,10,True,Chrysler Horizon,Dodge Omni
7283,10,True,Houston,Houston
7284,8,True,Texas,Texas
7285,2,True,Volkswagen Golf Mk1,Volkswagen Golf
7286,7,True,Volkswagen Golf,Rabbit
7287,10,True,Houston,Houston
7288,8,True,Texas,Texas
7289,10,True,"Nice, France",Nice
7290,1,True,SB Nation,SB Nation
7291,9,True,YouTube,YouTube
7292,9,True,2006–07 Golden State Warriors season,Golden State Warriors
7293,10,True,Golden State Warriors,Golden State Warriors
7294,8,True,Yahoo!,Yahoo!
7295,7,True,Id Software,Identity document
7296,10,True,Detroit Pistons,Detroit Pistons
7297,10,True,Detroit Pistons,Detroit Pistons
7298,2,True,Yahoo!,Yahoo!
7299,8,True,Detroit Pistons,Detroit Pistons
7300,8,True,Association football,Voluntary association
7301,10,True,Detroit,Detroit Pistons
7302,10,True,Detroit Pistons,Detroit Pistons
7303,6,True,Detroit Pistons,Detroit Pistons
7304,10,True,National Basketball Association,National Basketball Association
7305,10,True,Detroit Pistons,Detroit Pistons
7306,10,True,Milwaukee Bucks,Milwaukee Bucks
7307,10,True,"Cleveland County, North Carolina",Cleveland Cavaliers
7308,8,True,Indiana Pacers,Indiana Pacers
7309,1,True,Charlie Villanueva,Charlie Villanueva
7310,1,True,Austin Daye,Austin Daye
7311,6,True,Detroit Pistons,Detroit Pistons
7312,10,True,National Basketball Association,National Basketball Association
7313,10,True,Detroit,Detroit Pistons
7314,9,True,New Jersey,New Jersey
7315,10,True,Toronto,Toronto
7316,10,True,Chicago,Chicago
7317,10,True,National Basketball Association,National Basketball Association
7318,10,True,Detroit,Detroit Pistons
7319,9,True,Philadelphia,Philadelphia 76ers
7320,9,True,New York City,New York City
7321,10,True,Boston,Boston Celtics
7322,1,True,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist
7323,9,True,Kentucky,Kentucky Wildcats men's basketball
7324,9,True,United States,United States
7325,10,False,notInC,Carl Linnaeus
7326,7,True,W,Watt
7327,7,True,Italian lira,Carl Linnaeus
7328,10,False,notInC,Carl Linnaeus
7329,9,True,United States,United States
7330,9,True,United States,United States
7331,8,True,Unix International,User interface
7332,7,True,Great Depression in the United States,Great Depression
7333,3,True,Joseph Schumpeter,Joseph Schumpeter
7334,1,True,John Maynard Keynes,John Maynard Keynes
7335,10,True,Kane (wrestler),Kane (wrestler)
7336,10,True,United States,United States
7337,10,True,Roman Empire,Roman Empire
7338,7,True,War in Afghanistan (2001–present),War on Terror
7339,4,True,NASDAQ,NASDAQ
7340,10,True,notInKB,notInKB
7341,9,True,Americans,United States
7342,2,True,Ewing Marion Kauffman Foundation,Ewing Marion Kauffman Foundation
7343,9,True,United States Air Force,United States Air Force
7344,10,True,Executive Office of the President of the United States,Executive Office of the President of the United States
7345,2,True,Ewing Marion Kauffman Foundation,Ewing Marion Kauffman Foundation
7346,2,True,Ewing Marion Kauffman Foundation,Ewing Marion Kauffman Foundation
7347,10,True,President of the United States,White House
7348,9,True,Research,Research
7349,2,True,Ewing Marion Kauffman Foundation,Ewing Marion Kauffman Foundation
7350,7,True,Trevor Releford,Trevor Releford
7351,8,True,"Montgomery, Alabama","Montgomery, Alabama"
7352,9,True,2008 Florida Gators football team,Florida
7353,1,True,JaMychal Green,JaMychal Green
7354,5,True,"Tony Mitchell (basketball, born 1989)","Tony Mitchell (basketball, born 1989)"
7355,2,True,Anthony Grant,Anthony Grant
7356,1,True,Trevor Releford,Trevor Releford
7357,4,True,NCAA Men's Division I Basketball Championship,NCAA Men's Division I Basketball Championship
7358,9,False,notInC,Anthony Grant
7359,9,True,2008 Florida Gators football team,Florida
7360,9,False,notInC,Anthony Grant
7361,10,False,notInC,JaMychal Green
7362,9,True,Trevor Releford,Trevor Releford
7363,9,True,2007 LSU Tigers football team,LSU Tigers football
7364,8,True,"Tuscaloosa, Alabama","Tuscaloosa, Alabama"
7365,10,False,notInC,"Tony Mitchell (basketball, born 1989)"
7366,7,True,Southeastern Conference,Southeastern Conference
7367,10,False,notInC,JaMychal Green
7368,10,False,notInC,"Tony Mitchell (basketball, born 1989)"
7369,8,True,Trevor Releford,Trevor Releford
7370,9,False,notInC,Anthony Grant
7371,9,False,notInC,Anthony Grant
7372,10,False,notInC,"Tony Mitchell (basketball, born 1989)"
7373,10,False,notInC,JaMychal Green
7374,9,False,notInC,Anthony Grant
7375,10,False,notInC,JaMychal Green
7376,8,True,Southeastern Conference,Southeastern Conference
7377,9,False,notInC,Anthony Grant
7378,10,False,notInC,JaMychal Green
7379,9,True,2008 Florida Gators football team,Florida
7380,9,True,2008 LSU Tigers football team,LSU Tigers football
7381,1,True,Billy Donovan,Billy Donovan
7382,9,False,notInC,Anthony Grant
7383,9,True,Marshall University,Marshall University
7384,9,True,2008 Florida Gators football team,Florida
7385,2,True,Anthony Grant,Anthony Grant
7386,10,False,notInC,Billy Donovan
7387,9,True,2008 LSU Tigers football team,LSU Tigers football
7388,10,True,Auburn Tigers,Auburn Tigers football
7389,10,False,notInC,"Tony Mitchell (basketball, born 1989)"
7390,9,True,Trevor Releford,Trevor Releford
7391,8,True,Southeastern Conference,Southeastern Conference
7392,3,True,NCAA Men's Division I Basketball Tournament,NCAA Men's Division I Basketball Championship
7393,9,True,Florida Gators men's basketball,Florida
7394,10,False,notInC,Billy Donovan
7395,1,True,Port Renfrew,Port Renfrew
7396,2,True,Cowichan Lake,Cowichan Lake
7397,9,True,"Ladysmith, British Columbia","Ladysmith, British Columbia"
7398,4,True,notInKB,notInKB
7399,1,True,notInKB,notInKB
7400,8,True,British Columbia,British Columbia
7401,1,True,Port Renfrew,Port Renfrew
7402,10,True,Vancouver Island,Vancouver Island
7403,10,True,"Victoria, British Columbia","Victoria, British Columbia"
7404,1,True,notInKB,notInKB
7405,1,True,Port Renfrew,Port Renfrew
7406,9,False,notInC,San Juan River (Vancouver Island)
7407,1,True,Port Renfrew,Port Renfrew
7408,1,True,Pacific Rim National Park Reserve,Pacific Rim National Park Reserve
7409,1,True,notInKB,notInKB
7410,10,True,Vancouver Island,Vancouver Island
7411,9,False,notInC,Pacific Rim National Park Reserve
7412,1,True,Port Renfrew,Port Renfrew
7413,2,True,Cowichan Lake,Cowichan Lake
7414,1,True,Lake Cowichan,Lake Cowichan
7415,1,True,Lake Cowichan,Lake Cowichan
7416,10,False,notInC,British Columbia Coast
7417,1,True,Lake Cowichan,Lake Cowichan
7418,1,True,notInKB,notInKB
7419,1,True,Port Renfrew,Port Renfrew
7420,1,True,Lake Cowichan,Lake Cowichan
7421,9,True,"Ladysmith, British Columbia","Ladysmith, British Columbia"
7422,10,True,"Victoria, British Columbia","Victoria, British Columbia"
7423,9,True,"Ladysmith, British Columbia","Ladysmith, British Columbia"
7424,8,True,South Africa,South Africa
7425,10,True,"Victoria, British Columbia","Victoria, British Columbia"
7426,4,True,notInKB,notInKB
7427,8,True,Canada,Canada
7428,4,True,notInKB,notInKB
7429,1,True,Barkley Sound,Barkley Sound
7430,1,True,Barkley Sound,Barkley Sound
7431,1,True,Alberni Inlet,Alberni Inlet
7432,1,True,notInKB,notInKB
7433,1,True,notInKB,notInKB
7434,1,True,Port Alberni,Port Alberni
7435,2,True,"Youbou, British Columbia","Youbou, British Columbia"
7436,1,True,Lake Cowichan,Lake Cowichan
7437,1,True,Port Alberni,Port Alberni
7438,8,True,British Columbia,British Columbia
7439,8,True,British Columbia,British Columbia
7440,4,True,John Entwistle,John Entwistle
7441,3,False,notInC,John Entwistle
7442,10,True,John Entwistle,John Entwistle
7443,1,True,Smash Your Head Against the Wall,Smash Your Head Against the Wall
7444,8,False,notInC,John Entwistle
7445,10,True,John Entwistle,John Entwistle
7446,8,False,notInC,John Entwistle
7447,1,True,Whistle Rymes,Whistle Rymes
7448,6,True,Pete Townshend,Pete Townshend
7449,8,False,notInC,John Entwistle
7450,3,True,Summertime Blues,Summertime Blues
7451,9,True,Ford Thunderbird,Gibson Thunderbird
7452,2,True,Horn (instrument),Horn (instrument)
7453,10,True,Japan,Japan
7454,2,True,Thinking It Over (song),Thinking It Over
7455,8,True,Compact disc,Compact disc
7456,5,False,notInC,Professional wrestling attacks
7457,10,True,John Entwistle,John Entwistle
7458,3,True,Too Late the Hero (album),Too Late the Hero (album)
7459,10,False,notInC,The Rock (John Entwistle album)
7460,10,False,notInC,John Entwistle
7461,10,False,notInC,The Rock (John Entwistle album)
7462,1,True,John Entwistle,John Entwistle
7463,10,True,Pete Townshend,Pete Townshend
7464,3,True,The Real Me (The Who song),The Real Me (The Who song)
7465,10,True,United States,United States
7466,8,True,Compact Disc,Compact disc
7467,1,True,Histoplasma duboisii,Histoplasma duboisii
7468,3,False,notInC,Infectious Diseases Society of America
7469,10,True,Mycoses Study Group,Monosodium glutamate
7470,3,False,notInC,Infectious Diseases Society of America
7471,1,True,Amphotericin B,Amphotericin B
7472,1,True,Blastomyces,Blastomyces
7473,10,False,notInC,KOH test
7474,8,True,Africa,Africa
7475,3,True,Brain heart infusion broth,Brands Hatch
7476,1,True,Chrysosporium,Chrysosporium
7477,7,True,Latin,Carl Linnaeus
7478,10,True,notInKB,notInKB
7479,9,True,Black people,Africa
7480,8,True,Brazil,Brazil
7481,10,True,Elias EM,Executive order
7482,9,True,Black people,Africa
7483,9,True,Fibre Channel,First-class cricket
7484,9,True,Africa,Africa
7485,10,False,notInKB,notInKB
7486,9,False,notInC,First-class cricket
7487,9,True,Africa,Africa
7488,8,True,MA,Massachusetts
7489,9,False,notInC,First-class cricket
7490,9,True,Africa,Africa
7491,9,True,Nigeria,Nigeria
7492,2,False,notInC,O
7493,1,True,Fluconazole,Fluconazole
7494,9,True,Black people,Africa
7495,10,True,A. Massa,A
7496,9,True,General American,Georgia (U.S. state)
7497,9,True,Africa,Africa
7498,9,True,Gas chromatography,Gas chromatography
7499,9,True,Africa,Africa
7500,9,True,"Peru, Illinois","Peru, Illinois"
7501,10,True,"LaSalle, Illinois","LaSalle, Quebec"
7502,10,True,"Ottawa, Illinois","Ottawa, Illinois"
7503,5,True,"Streator, Illinois","Streator, Illinois"
7504,7,True,"Mendota, Illinois","Mendota, Illinois"
7505,10,False,notInC,"Princeton, Illinois"
7506,10,True,"Spring Valley, Illinois","Spring Valley, Illinois"
7507,1,True,"DePue, Illinois","DePue, Illinois"
7508,3,True,"Earlville, Illinois","Earlville, Illinois"
7509,10,False,notInC,"Granville, Illinois"
7510,10,True,"Ladd, Illinois","Ladd, Illinois"
7511,10,True,"Marseilles, Illinois","Marseilles, Illinois"
7512,10,True,"Oglesby, Illinois","Oglesby, Illinois"
7513,9,True,"Seneca, Illinois","Seneca, Illinois"
7514,10,True,"Sheridan, Illinois","Sheridan, Illinois"
7515,10,True,"Walnut, Illinois","Walnut, Illinois"
7516,4,True,"Wenona, Illinois","Wenona, Illinois"
7517,2,True,"Wyanet, Illinois","Wyanet, Illinois"
7518,8,True,"Dalzell, Illinois","Dalzell, Illinois"
7519,3,True,"Grand Ridge, Illinois","Grand Ridge, Illinois"
7520,9,True,"Hennepin, Illinois","Hennepin, Oklahoma"
7521,2,False,notInC,"Lamoille County, Vermont"
7522,10,True,"Leland, Illinois","Leland, Illinois"
7523,1,True,"Naplate, Illinois","Naplate, Illinois"
7524,8,True,Ohio,Ohio
7525,10,False,notInC,"North Utica, Illinois"
7526,10,True,"Sheffield, Illinois","Sheffield, Illinois"
