id,candidate_length,in_candidates,response,answer
3909,9,True,County Championship,County Championship
3910,6,True,Nottinghamshire County Cricket Club,Nottinghamshire County Cricket Club
3911,7,True,Leicestershire County Cricket Club,Leicestershire County Cricket Club
3912,10,True,notInKB,notInKB
3913,6,True,Lancashire County Cricket Club,Lancashire County Cricket Club
3914,7,True,New Zealand national cricket team,Cricket
3915,8,True,Derbyshire County Cricket Club,Derbyshire County Cricket Club
3916,9,True,"Saint Michael, Barbados","Saint Michael, Barbados"
3917,9,True,Barbados,Barbados
3918,1,True,Leslie Walcott,Leslie Walcott
3919,5,False,notInC,Spartan Cricket Club
3920,9,False,notInC,Wanderers Cricket Club
3921,8,True,Gloucestershire County Cricket Club,Gloucestershire County Cricket Club
3922,9,True,British Guiana,British Guiana
3923,9,True,Glamorgan,Glamorgan County Cricket Club
3924,9,True,Essex,Essex County Cricket Club
3925,6,True,Lancashire,Lancashire County Cricket Club
3926,7,True,Leicestershire County Cricket Club,Leicestershire County Cricket Club
3927,8,True,Hampshire,Hampshire County Cricket Club
3928,9,True,Somerset,Somerset County Cricket Club
3929,9,True,Sussex,Sussex County Cricket Club
3930,6,True,Nottinghamshire County Cricket Club,Nottinghamshire County Cricket Club
3931,7,True,Warwickshire,Warwickshire County Cricket Club
3932,9,True,Middlesex County Cricket Club,Middlesex County Cricket Club
3933,7,True,1964 Gillette Cup,Friends Provident Trophy
3934,7,True,Bob Taylor (cricketer),Bob Taylor (cricketer)
3935,4,True,Law & Order,Law & Order
3936,9,True,NBCUniversal,NBC
3937,1,True,Jesse L. Martin,Jesse L. Martin
3938,1,True,Ed Green,Ed Green
3939,3,False,notInC,Law & Order (season 15)
3940,7,True,Rent (film),Rent (film)
3941,1,True,Annie Parisse,Annie Parisse
3942,1,True,Alexandra Borgia,Alexandra Borgia
3943,1,True,Sam Waterston,Sam Waterston
3944,1,True,Dennis Farina,Dennis Farina
3945,2,True,Dick Wolf,Dick Wolf
3946,9,True,Los Angeles,Los Angeles
3947,1,True,Jerry Orbach,Jerry Orbach
3948,5,False,notInC,Law & Order (season 15)
3949,1,True,Walon Green,Walon Green
3950,1,True,Nicholas Wootton,Nicholas Wootton
3951,1,True,Matthew Penn,Matthew Penn
3952,1,True,Peter Jankowski,Peter Jankowski
3953,6,True,Law & Order (season 17),Law & Order (season 17)
3954,8,True,Ocklawaha River,Tributary
3955,5,True,Ohio River,Ohio River
3956,8,True,Ohio,Ohio
3957,9,True,United States,United States
3958,5,True,Drainage basin,Drainage basin
3959,9,True,Mississippi River,Mississippi River
3960,2,True,Unglaciated Allegheny Plateau,Glacier
3961,1,True,Allegheny Plateau,Allegheny Plateau
3962,2,True,"Athens County, Ohio","Athens County, Ohio"
3963,5,True,"Meigs County, Ohio","Meigs County, Ohio"
3964,1,True,"Gallia County, Ohio","Gallia County, Ohio"
3965,9,False,notInC,"Albany, Ohio"
3966,9,True,"Lee Township, Athens County, Ohio","Lee Township, Athens County, Ohio"
3967,9,False,notInC,"Columbia Township, Meigs County, Ohio"
3968,9,False,notInC,"Carpenter, Ohio"
3969,10,False,notInC,"Salem Township, Meigs County, Ohio"
3970,8,False,notInC,"Rutland Township, Meigs County, Ohio"
3971,9,False,notInC,"Salisbury Township, Meigs County, Ohio"
3972,1,True,"Langsville, Ohio","Langsville, Ohio"
3973,7,True,"Middleport, Ohio","Middleport, Ohio"
3974,5,True,"Scipio Township, Meigs County, Ohio","Scipio Township, Meigs County, Ohio"
3975,8,False,notInC,"Rutland, Ohio"
3976,6,False,notInC,Welsh Rugby Union
3977,3,True,notInKB,notInKB
3978,7,True,Rugby sevens,Rugby sevens
3979,8,False,notInC,2009 London Sevens
3980,10,False,notInC,2009 Edinburgh Sevens
3981,1,True,2011 IRB Junior World Championship,2011 IRB Junior World Championship
3982,8,True,Italy,Italy
3983,8,False,notInC,Italy national under-20 rugby union team
3984,8,False,notInC,New Zealand national under-20 rugby union team
3985,9,False,notInC,England national under-20 rugby union team
3986,10,False,notInC,Scotland national under-20 rugby union team
3987,8,False,notInC,Argentina national under-20 rugby union team
3988,8,False,notInC,Italy national under-20 rugby union team
3989,7,False,notInC,Australia national under-20 rugby union team
3990,9,False,notInC,France national under-20 rugby union team
3991,9,True,Rugby union,Rugby union
3992,1,True,notInKB,notInKB
3993,9,True,United States national rugby union team,United States national rugby union team
3994,7,False,notInC,Russia national rugby union team
3995,1,True,2012 International Rugby Series,2012 International Rugby Series
3996,2,True,Ireland Wolfhounds,Ireland Wolfhounds
3997,7,False,notInC,Fiji national rugby union team
3998,9,True,United States national rugby union team,United States national rugby union team
3999,8,True,Romania national rugby union team,Romania national rugby union team
4000,10,True,notInKB,notInKB
4001,1,True,Clear Channel UK,Clear Channel UK
4002,1,True,Academy Music Group,Academy Music Group
4003,8,True,Greater London,London
4004,3,True,notInKB,notInKB
4005,1,True,notInKB,notInKB
4006,1,True,Ambassador Theatre Group,Ambassador Theatre Group
4007,1,True,Sunderland Empire Theatre,Sunderland Empire Theatre
4008,1,True,"Palace Theatre, Manchester","Palace Theatre, Manchester"
4009,1,True,notInKB,notInKB
4010,9,True,"Birmingham, West Midlands",Birmingham
4011,1,True,"Lyceum Theatre, London","Lyceum Theatre, London"
4012,1,True,Edinburgh Playhouse,Edinburgh Playhouse
4013,1,True,Liverpool Empire Theatre,Liverpool Empire Theatre
4014,1,True,New Theatre Oxford,New Theatre Oxford
4015,1,True,Bristol Hippodrome,Bristol Hippodrome
4016,4,True,notInKB,notInKB
4017,1,True,Apollo Victoria Theatre,Apollo Victoria Theatre
4018,5,True,"Lyceum Theatre, London","Lyceum Theatre, London"
4019,1,True,Dominion Theatre,Dominion Theatre
4020,3,True,Masque,Masque
4021,4,True,Ben Jonson,Ben Jonson
4022,10,True,notInKB,notInKB
4023,8,True,House of Stuart,House of Stuart
4024,1,True,"William Cavendish, 1st Duke of Newcastle","William Cavendish, 1st Duke of Newcastle"
4025,3,True,Bolsover Castle,Bolsover Castle
4026,8,True,Derbyshire,Derbyshire
4027,9,True,Charles I of England,Charles I of England
4028,4,True,notInKB,notInKB
4029,5,True,Welbeck Abbey,Welbeck Abbey
4030,6,True,Nottinghamshire,Nottinghamshire
4031,1,False,notInC,The King's Entertainment at Welbeck
4032,10,True,notInKB,notInKB
4033,1,True,The Masque of Beauty,The Masque of Beauty
4034,10,True,notInKB,notInKB
4035,2,True,Inigo Jones,Inigo Jones
4036,10,True,notInKB,notInKB
4037,1,True,The Masque of Augurs,The Masque of Augurs
4038,10,True,notInKB,notInKB
4039,1,False,notInC,Neptune's Triumph for the Return of Albion
4040,9,True,notInKB,notInKB
4041,1,True,The Staple of News,The Staple of News
4042,10,True,notInKB,notInKB
4043,2,True,A Tale of a Tub (play),A Tale of a Tub (play)
4044,10,True,notInKB,notInKB
4045,1,True,notInKB,notInKB
4046,10,True,notInKB,notInKB
4047,3,True,Mary J. Blige,Mary J. Blige
4048,3,True,Geffen Records,Geffen Records
4049,1,True,Sean Combs,Sean Combs
4050,1,True,notInKB,notInKB
4051,8,True,My Life (Mary J. Blige album),My Life (Mary J. Blige album)
4052,1,True,Recording Industry Association of America,Recording Industry Association of America
4053,9,False,notInKB,notInKB
4054,10,False,notInC,My Life (Mary J. Blige album)
4055,3,True,Billboard 200,Billboard 200
4056,9,False,notInC,Canadian Albums Chart
4057,8,False,notInC,UK Albums Chart
4058,2,True,notInKB,notInKB
4059,1,True,notInKB,notInKB
4060,1,True,Metacritic,Metacritic
4061,1,True,AllMusic,AllMusic
4062,8,True,Rolling Stone,Rolling Stone
4063,1,True,Mariinsky Ballet,Mariinsky Ballet
4064,4,True,notInKB,notInKB
4065,7,True,Russia,Russia
4066,1,True,notInKB,notInKB
4067,1,True,Enrico Cecchetti,Enrico Cecchetti
4068,1,True,notInKB,notInKB
4069,1,True,Mariinsky Ballet,Mariinsky Ballet
4070,10,True,Giselle,Giselle
4071,1,True,Sergei Diaghilev,Sergei Diaghilev
4072,6,True,The Sleeping Beauty (ballet),The Sleeping Beauty (ballet)
4073,2,True,Vaslav Nijinsky,Vaslav Nijinsky
4074,4,True,notInKB,notInKB
4075,9,True,Swan Lake (1895),Swan Lake
4076,1,True,Serge Lifar,Serge Lifar
4077,1,True,notInKB,notInKB
4078,1,True,Yvonne Mounsey,Yvonne Mounsey
4079,8,True,Rugby World Cup,FIS Alpine Ski World Cup
4080,1,True,Alpine skiing,Alpine skiing
4081,9,True,France,France
4082,3,True,Davy Jones (racing driver),Auto racing
4083,3,True,Briançon,Briançon
4084,1,True,Hautes-Alpes,Hautes-Alpes
4085,10,False,notInKB,notInKB
4086,4,True,FIS Alpine World Ski Championships 1996,FIS Alpine World Ski Championships 1996
4087,9,False,notInC,Sierra Nevada Ski Station
4088,8,True,Spain,Spain
4089,3,True,Briançon,Briançon
4090,1,True,Nissan Micra,Nissan Micra
4091,4,True,notInKB,notInKB
4092,10,True,notInKB,notInKB
4093,6,True,2006 Dakar Rally,Dakar Rally
4094,1,True,Pratt & Miller,Pratt & Miller
4095,9,True,24 Hours of Le Mans,24 Hours of Le Mans
4096,1,True,notInKB,notInKB
4097,3,True,notInKB,notInKB
4098,2,True,Lower Peninsula of Michigan,Lower Peninsula of Michigan
4099,8,True,Michigan,Michigan
4100,9,False,notInC,"Hastings, Michigan"
4101,2,True,M-37 (Michigan highway),M-37 (Michigan highway)
4102,8,True,"Charlotte, Michigan","Charlotte, Michigan"
4103,2,True,M-50 (Michigan highway),M-50 (Michigan highway)
4104,9,False,notInC,"Nashville, Michigan"
4105,4,True,M-66 (Michigan highway),M-66 (Michigan highway)
4106,9,True,Interstate 69 in Michigan,Interstate 69 in Michigan
4107,7,True,"Battle Creek, Michigan","Battle Creek, Michigan"
4108,2,True,Thornapple River,Thornapple River
4109,4,True,M-17 (Michigan highway),M-17 (Michigan highway)
4110,7,True,"Battle Creek, Michigan","Battle Creek, Michigan"
4111,1,True,M-78 (Michigan highway),M-78 (Michigan highway)
4112,4,True,M-14 (Michigan highway),M-14 (Michigan highway)
4113,3,True,"Vermontville Township, Michigan","Vermontville, Michigan"
4114,4,True,M-66 (Michigan highway),M-66 (Michigan highway)
4115,6,True,Ferry,Ferry
4116,5,True,"Sturgeon Bay (town), Wisconsin","Sturgeon Bay, Wisconsin"
4117,8,True,Wisconsin,Wisconsin
4118,1,True,Aleutian Islands,Aleutian Islands
4119,6,True,"Kodiak, Alaska","Kodiak, Alaska"
4120,1,True,"Seldovia, Alaska","Seldovia, Alaska"
4121,1,True,"Port Lions, Alaska","Port Lions, Alaska"
4122,10,True,"Homer, Alaska","Homer, Alaska"
4123,4,True,Kenai Peninsula,Kenai Peninsula
4124,2,True,Kodiak Island,Kodiak Island
4125,2,True,"Akutan, Alaska","Akutan, Alaska"
4126,1,True,"Chignik, Alaska","Chignik, Alaska"
4127,2,True,"Cold Bay, Alaska","Cold Bay, Alaska"
4128,1,True,"False Pass, Alaska","False Pass, Alaska"
4129,1,True,"King Cove, Alaska","King Cove, Alaska"
4130,8,True,"Sand Point, Alaska","Sand Point, Alaska"
4131,2,True,"Unalaska, Alaska","Unalaska, Alaska"
4132,1,True,notInKB,notInKB
4133,1,True,Jalpaiguri district,Jalpaiguri district
4134,5,True,West Bengal,West Bengal
4135,6,True,India,India
4136,1,True,Jaldapara National Park,Jaldapara National Park
4137,1,True,Indian rhinoceros,Indian rhinoceros
4138,5,True,notInKB,notInKB
4139,9,True,Delhi,Delhi
4140,10,True,Kolkata,Kolkata
4141,9,True,Ranchi,Ranchi
4142,7,True,Patna,Patna
4143,1,True,Birpara,Birpara
4144,1,True,Hasimara,Hasimara
4145,1,True,Alipurduar,Alipurduar
4146,1,True,Bagdogra Airport,Bagdogra Airport
4147,1,True,North Bengal State Transport Corporation,North Bengal State Transport Corporation
4148,7,True,Major League Baseball,Major League Baseball
4149,3,True,The Sports Network,The Sports Network
4150,8,True,ESPN Major League Baseball,ESPN Major League Baseball
4151,3,True,Sunday Night Baseball,Sunday Night Baseball
4152,2,True,TSN2,TSN2
4153,10,True,Toronto Blue Jays,Toronto Blue Jays
4154,4,False,notInC,1984 Toronto Blue Jays season
4155,5,False,notInC,2009 Toronto Blue Jays season
4156,10,True,Montreal Expos,Montreal Expos
4157,3,False,notInC,1985 Montreal Expos season
4158,1,False,notInC,1999 Montreal Expos season
4159,2,False,notInC,2001 Montreal Expos season
4160,4,False,notInC,1984 Toronto Blue Jays season
4161,5,False,notInC,2009 Toronto Blue Jays season
4162,1,True,The Sports Network,The Sports Network
4163,10,False,notInC,1984 Minnesota Twins season
4164,10,False,notInC,1984 Toronto Blue Jays season
4165,3,False,notInC,1985 Toronto Blue Jays season
4166,10,True,Toronto Blue Jays,Toronto Blue Jays
4167,8,False,notInC,2002 Toronto Blue Jays season
4168,3,False,notInC,1993 Toronto Blue Jays season
4169,3,False,notInC,2000 Toronto Blue Jays season
4170,1,True,Baseball Tonight,Baseball Tonight
4171,1,True,Pat Tabler,Pat Tabler
4172,6,False,notInC,2010 Toronto Blue Jays season
4173,7,True,Labatt Brewing Company,Labatt Brewing Company
4174,4,False,notInC,1984 Toronto Blue Jays season
4175,3,False,notInC,2000 Toronto Blue Jays season
4176,9,True,Rogers Communications,Rogers Communications
4177,2,False,notInC,2001 Toronto Blue Jays season
4178,5,False,notInC,2009 Toronto Blue Jays season
4179,9,True,Faust (opera),Faust
4180,8,True,Canadians,Canada
4181,5,True,CBC Television,CBC Television
4182,1,True,Bridget Pastoor,Bridget Pastoor
4183,7,True,Legislative Assembly of Alberta,Member of the Legislative Assembly
4184,1,True,Alberta Liberal Party,Alberta Liberal Party
4185,8,True,Edmonton,Edmonton
4186,9,True,Legislative Assembly of Alberta,Alberta
4187,1,True,notInKB,notInKB
4188,5,True,notInKB,notInKB
4189,1,True,Campaign Politics,Campaign Politics
4190,7,True,Progressive Conservative Association of Alberta,Conservative Party of Canada
4191,10,True,notInKB,notInKB
4192,1,True,Rahim Jaffer,Rahim Jaffer
4193,10,True,Alberta Liberal Party,Liberal Party of Canada
4194,8,True,Legislative Assembly of Alberta,Member of the Legislative Assembly
4195,1,True,Debby Carlson,Debby Carlson
4196,6,True,Science fiction,Science fiction
4197,1,True,The Coyote Kings of the Space-Age Bachelor Pad,The Coyote Kings of the Space-Age Bachelor Pad
4198,3,True,Random House,Random House
4199,1,True,From the Notebooks of Dr. Brain,From the Notebooks of Dr. Brain
4200,1,True,"Malone, Wisconsin","Malone, Wisconsin"
4201,1,True,notInKB,notInKB
4202,1,True,notInKB,notInKB
4203,5,True,"Sheboygan County, Wisconsin","Sheboygan, Wisconsin"
4204,8,True,"Fond du Lac County, Wisconsin","Fond du Lac, Wisconsin"
4205,9,True,"St. Cloud, Wisconsin","St. Cloud, Wisconsin"
4206,1,True,"Mount Calvary, Wisconsin","Mount Calvary, Wisconsin"
4207,1,True,"Calvary, Wisconsin","Calvary, Wisconsin"
4208,1,True,"Charlesburg, Wisconsin","Charlesburg, Wisconsin"
4209,2,True,"Dotyville, Wisconsin","Dotyville, Wisconsin"
4210,8,True,"St. Peter, Wisconsin","St. Peter, Wisconsin"
4211,10,True,"St. Joe, Wisconsin","St. Joe, Wisconsin"
4212,9,True,"Garnet, Wisconsin","Garnet, Wisconsin"
4213,6,True,"St. Anna, Wisconsin","St. Anna, Wisconsin"
4214,1,True,"Marytown, Wisconsin","Marytown, Wisconsin"
4215,6,True,"Johnsburg, Wisconsin","Johnsburg, Wisconsin"
4216,7,True,"Silica, Wisconsin","Silica, Wisconsin"
4217,9,True,Birmingham,Birmingham
4218,6,True,English people,England
4219,6,True,Worcestershire County Cricket Club,Worcestershire County Cricket Club
4220,1,True,Parvaz Mirza,Parvaz Mirza
4221,10,True,notInKB,notInKB
4222,2,True,Pakistan A cricket team,Pakistan A cricket team
4223,5,True,"New Road, Worcester","New Road, Worcester"
4224,2,False,notInC,1997 English cricket season
4225,9,True,County Championship,County Championship
4226,9,True,Kent,Kent County Cricket Club
4227,1,True,notInKB,notInKB
4228,2,True,notInKB,notInKB
4229,4,False,notInC,1998 English cricket season
4230,1,True,Stress fracture,Stress fracture
4231,1,False,notInC,1999 English cricket season
4232,3,False,notInC,2000 English cricket season
4233,8,True,Surrey County Cricket Club,Surrey County Cricket Club
4234,7,True,Leicestershire County Cricket Club,Leicestershire County Cricket Club
4235,4,False,notInC,2002 English cricket season
4236,7,False,notInC,Player (game)
4237,1,True,National Professional Soccer League (1967),National Professional Soccer League (1967)
4238,8,False,notInC,United States men's national soccer team
4239,1,True,KSV Hessen Kassel,KSV Hessen Kassel
4240,1,True,1. FC Pforzheim,1. FC Pforzheim
4241,1,True,SV Eintracht Trier 05,SV Eintracht Trier 05
4242,3,True,Pittsburgh Phantoms (NPSL),Pittsburgh Phantoms (NPSL)
4243,1,True,National Professional Soccer League (1967),National Professional Soccer League (1967)
4244,1,True,United Soccer Association,United Soccer Association
4245,1,True,Kansas City Spurs,Kansas City Spurs
4246,2,True,notInKB,notInKB
4247,1,True,Montreal Olympique,Montreal Olympique
4248,8,False,notInC,United States men's national soccer team
4249,7,True,Poland national football team,Poland national football team
4250,1,True,Siegfried Stritzl,Siegfried Stritzl
4251,4,True,Bureau of Land Management,General Land Office
4252,9,True,Colorado,Colorado
4253,8,True,Utah,Utah
4254,4,True,notInKB,notInKB
4255,1,True,Nebo National Forest,Nebo National Forest
4256,1,True,notInKB,notInKB
4257,1,True,notInKB,notInKB
4258,9,True,Colorado River,Colorado River
4259,3,True,"Manti, Utah","Manti, Utah"
4260,9,True,"Price, Utah","Price, Utah"
4261,1,True,"Sanpete County, Utah","Sanpete County, Utah"
4262,9,True,"Emery County, Utah","Emery County, Utah"
4263,8,True,Utah,"Utah County, Utah"
4264,8,True,"Carbon County, Utah","Carbon County, Utah"
4265,10,True,"Sevier County, Utah","Sevier County, Utah"
4266,10,True,"Ephraim, Utah","Ephraim, Utah"
4267,10,True,"Ferron, Utah","Ferron, Utah"
4268,9,True,"Price, Utah","Price, Utah"
4269,8,True,Rugby World Cup,FIS Alpine Ski World Cup
4270,1,True,Alpine skiing,Alpine skiing
4271,7,True,Austria,Austria
4272,1,True,Annaberg-Lungötz,Annaberg-Lungötz
4273,8,True,Salzburg (state),Salzburg (state)
4274,10,False,notInKB,notInKB
4275,10,False,notInKB,notInKB
4276,7,True,FIS Alpine World Ski Championships 2009,FIS Alpine World Ski Championships 2009
4277,7,False,notInC,FIS Alpine World Ski Championships 2011
4278,10,False,notInKB,notInKB
4279,10,False,notInKB,notInKB
4280,10,False,notInKB,notInKB
4281,1,True,Ted Ligety,Ted Ligety
4282,1,True,Stephan Eberharter,Stephan Eberharter
