id,candidate_length,in_candidates,response,answer
6429,1,True,Pro tempore,Pro tempore
6430,10,True,notInKB,notInKB
6431,1,True,Harvard Graduate School of Design,Harvard Graduate School of Design
6432,10,True,"Cambridge, Massachusetts","Cambridge, Massachusetts"
6433,3,True,Massachusetts,Massachusetts
6434,10,True,"Cambridge, Massachusetts","Cambridge, Massachusetts"
6435,3,True,Massachusetts,Massachusetts
6436,10,True,Cambridge,"Cambridge, Massachusetts"
6437,3,True,Massachusetts,Massachusetts
6438,10,True,"Cambridge, Massachusetts","Cambridge, Massachusetts"
6439,3,True,Massachusetts,Massachusetts
6440,10,True,Cambridge,"Cambridge, Massachusetts"
6441,3,True,Massachusetts,Massachusetts
6442,10,True,Cambridge,"Cambridge, Massachusetts"
6443,3,True,Massachusetts,Massachusetts
6444,10,True,"Cambridge, Massachusetts","Cambridge, Massachusetts"
6445,3,True,Massachusetts,Massachusetts
6446,10,True,"Cambridge, Massachusetts","Cambridge, Massachusetts"
6447,3,True,Massachusetts,Massachusetts
6448,2,True,Special collections,Special collections
6449,6,True,Barcelona,FC Barcelona
6450,2,True,Munich,Munich
6451,7,True,United States,United States
6452,1,True,Henry Hobson Richardson,Henry Hobson Richardson
6453,9,True,Harvard Graduate School of Design,Harvard University
6454,1,True,Harvard Graduate School of Design,Harvard Graduate School of Design
6455,7,True,New York metropolitan area,New York City
6456,10,True,"Cambridge, Massachusetts","Cambridge, Massachusetts"
6457,8,True,Buenos Aires,Buenos Aires
6458,10,True,"Cambridge, Massachusetts","Cambridge, Massachusetts"
6459,1,True,Distance education,Distance education
6460,6,True,Trench warfare,Trench
6461,9,True,Vancouver,Vancouver
6462,10,False,notInKB,notInKB
6463,9,True,United States,United States
6464,9,True,Philadelphia,Philadelphia
6465,8,True,notInKB,notInKB
6466,8,True,Italy,Italy
6467,8,True,Buenos Aires,Buenos Aires
6468,10,True,Chicago,Chicago
6469,10,True,Halloween,Halloween
6470,8,True,Apple Inc.,Apple Inc.
6471,3,True,Gmail,Gmail
6472,4,True,Identity document,Identity document
6473,10,True,notInKB,notInKB
6474,9,True,ACNielsen,Nielsen ratings
6475,10,True,The New York Times,The New York Times
6476,10,True,The New York Times,The New York Times
6477,1,True,notInKB,notInKB
6478,7,True,New York metropolitan area,New York City
6479,7,True,The New York Times,The New York Times
6480,10,False,notInKB,notInKB
6481,10,True,notInKB,notInKB
6482,7,True,The New York Times,The New York Times
6483,9,True,The New York Times,The New York Times
6484,7,True,The New York Times,The New York Times
6485,7,True,The New York Times,The New York Times
6486,7,True,New York Times,New York City
6487,7,True,Time (magazine),Time (magazine)
6488,4,True,The New Yorker,New York City
6489,6,True,Mobile phone,IPhone
6490,9,False,notInC,Peter Norton Computing
6491,9,False,notInC,Peter Norton Computing
6492,9,True,Sex,Sex
6493,5,True,Pornography,Pornography
6494,4,True,Adolescence,Adolescence
6495,9,True,Sexual intercourse,Sex
6496,5,True,YouTube,YouTube
6497,10,False,notInKB,notInKB
6498,6,True,Facebook,Facebook
6499,9,True,Safari (web browser),Safari (web browser)
6500,10,True,notInKB,notInKB
6501,9,True,Safari (web browser),Safari (web browser)
6502,5,True,YouTube,YouTube
6503,9,False,notInC,Peter Norton Computing
6504,1,True,notInKB,notInKB
6505,7,True,Las Vegas,Las Vegas
6506,10,True,notInKB,notInKB
6507,8,True,Manhattan,Manhattan
6508,6,True,New York City,New York City
6509,10,True,notInKB,notInKB
6510,8,False,notInC,Maya Moore
6511,8,True,"Fresno, California","Fresno County, California"
6512,8,True,"Bakersfield, California","Bakersfield, California"
6513,3,True,Jerry Brown,Jerry Brown
6514,8,True,"Fresno, California","Fresno County, California"
6515,8,True,Mississippi Legislature,Legislature
6516,8,True,Mississippi Legislature,Legislature
6517,7,True,"Merced County, California","Merced, California"
6518,8,True,"Bakersfield, California","Bakersfield, California"
6519,9,True,"Kings County, California","Kings County, California"
6520,9,True,"Hanford, California","Hanford, California"
6521,1,True,California High-Speed Rail Authority,California High-Speed Rail Authority
6522,8,True,"Fresno, California","Fresno County, California"
6523,8,True,"Bakersfield, California","Bakersfield, California"
6524,10,False,notInKB,notInKB
6525,6,True,San Francisco,San Francisco Bay Area
6526,10,True,notInKB,notInKB
6527,7,True,"Palmdale, California","Palmdale, California"
6528,9,True,Antelope Valley Line,Antelope Valley
6529,5,True,Interstate 5,Interstate 5
6530,9,True,"Kings County, California","Kings County, California"
6531,8,True,"Fresno, California","Fresno County, California"
6532,8,True,"Bakersfield, California","Bakersfield, California"
6533,1,True,California High-Speed Rail Authority,California High-Speed Rail Authority
6534,1,True,Federal Railroad Administration,Federal Railroad Administration
6535,6,True,Central Valley (California),Central Valley (California)
6536,1,True,California High-Speed Rail Authority,California High-Speed Rail Authority
6537,9,True,Republican Party (United States),Republican Party (United States)
6538,8,True,United States Congress,United States Congress
6539,10,False,notInKB,notInKB
6540,9,False,notInC,The Fresno Bee
6541,1,True,Disqus,Disqus
6542,3,True,Citibank,Citigroup
6543,10,True,notInKB,notInKB
6544,5,True,Citibank,Citigroup
6545,5,True,Citibank,Citigroup
6546,10,True,notInKB,notInKB
6547,1,True,Branch (banking),Branch (banking)
6548,5,True,Human resource management,Human resource management
6549,1,True,United Arab Emirates,United Arab Emirates
6550,10,True,notInKB,notInKB
6551,9,True,Dubai,Dubai
6552,1,True,notInKB,notInKB
6553,5,True,Citibank,Citigroup
6554,5,True,Citibank,Citigroup
6555,1,True,notInKB,notInKB
6556,5,True,Citibank,Citigroup
6557,2,True,United Arab Emirates,United Arab Emirates
6558,1,True,notInKB,notInKB
6559,5,True,Citibank,Citigroup
6560,5,True,Citibank,Citigroup
6561,5,True,Citibank,Citigroup
6562,1,True,Financial literacy,Financial literacy
6563,3,True,Microcredit,Microfinance
6564,1,True,notInKB,notInKB
6565,1,True,Junior Achievement,Junior Achievement
6566,1,True,notInKB,notInKB
6567,1,True,notInKB,notInKB
6568,1,True,notInKB,notInKB
6569,10,True,notInKB,notInKB
6570,1,True,notInKB,notInKB
6571,5,False,notInKB,notInKB
6572,4,True,Grand Hyatt Dubai,Hyatt
6573,9,True,Dubai Electricity and Water Authority,Dewa 19
6574,1,True,Airbus A380,Airbus A380
6575,9,True,Germany,Germany
6576,5,True,Americas,Americas
6577,4,True,Emirate of Kuwait,Emirate
6578,6,True,Kuwait,Kuwait
6579,8,True,Persian Gulf,Persian Gulf
6580,5,True,South,Southern United States
6581,10,True,notInKB,notInKB
6582,8,True,Iraq,Iraq
6583,7,True,Iran,Iran
6584,8,True,Portrait photography,Portrait
6585,10,True,notInKB,notInKB
6586,10,True,Cityscape,Cityscape
6587,3,True,California,California
6588,1,False,notInKB,notInKB
6589,9,True,Germany,Germany
6590,10,True,Japan,Japan
6591,8,True,Malaysia,Malaysia
6592,7,True,Poland,Poland
6593,8,True,Romania,Romania
6594,8,True,Netherlands,Netherlands
6595,10,True,notInKB,notInKB
6596,6,True,India,India
6597,9,True,Switzerland,Switzerland
6598,9,True,Canada,Canada
6599,8,True,Sweden,Sweden
6600,7,True,Iran,Iran
6601,8,True,Italy,Italy
6602,7,True,Singapore,Singapore
6603,6,True,Belgium,Belgium
6604,10,True,North Korea,North Korea
6605,6,True,Pyongyang,Pyongyang
6606,10,False,notInC,Audition (1999 film)
6607,1,True,Eihi Shiina,Eihi Shiina
6608,8,True,Greater Tokyo Area,Tokyo
6609,8,True,Greater Tokyo Area,Tokyo
6610,8,True,Greater Tokyo Area,Tokyo
6611,8,True,Greater Tokyo Area,Tokyo
6612,9,True,X-Men,X-Men
6613,1,True,Yoshihiro Nishimura,Yoshihiro Nishimura
6614,1,True,Media Blasters,Media Blasters
6615,9,False,notInC,Yoshihiro Nishimura
6616,9,False,notInC,Yoshihiro Nishimura
6617,1,True,Tak Sakaguchi,Tak Sakaguchi
6618,1,True,Ryuhei Kitamura,Ryuhei Kitamura
6619,10,True,notInKB,notInKB
6620,9,False,notInC,Yoshihiro Nishimura
6621,8,True,Eihi Shiina,Eihi Shiina
6622,4,True,David Cronenberg,David Cronenberg
6623,1,True,Takashi Miike,Takashi Miike
6624,9,False,notInC,Yoshihiro Nishimura
6625,5,True,Allah,God
6626,2,True,Braindead (film),Braindead (film)
6627,9,False,notInC,Yoshihiro Nishimura
6628,10,True,notInKB,notInKB
6629,9,True,Starship Troopers (film),Starship Troopers (film)
6630,9,False,notInC,Yoshihiro Nishimura
6631,9,False,notInC,Yoshihiro Nishimura
6632,1,True,Battlefield Baseball,Battlefield Baseball
6633,9,False,notInC,Yoshihiro Nishimura
6634,9,False,notInC,Yoshihiro Nishimura
6635,9,False,notInC,Yoshihiro Nishimura
6636,7,True,Japanese,Japan
6637,7,True,Japanese language,Japan
6638,10,True,notInKB,notInKB
6639,6,True,English language,England
6640,10,True,notInKB,notInKB
6641,7,True,Japanese language,Japan
6642,6,True,English language,England
6643,7,True,Japanese,Japan
6644,10,True,notInKB,notInKB
6645,1,True,The Machine Girl,The Machine Girl
6646,1,True,Tokyo Gore Police,Tokyo Gore Police
6647,1,True,The Machine Girl,The Machine Girl
6648,10,True,notInKB,notInKB
6649,10,True,notInKB,notInKB
6650,7,True,Fashion,Fashion
6651,10,True,notInKB,notInKB
6652,1,True,notInKB,notInKB
6653,1,True,notInKB,notInKB
6654,10,True,notInKB,notInKB
6655,10,True,notInKB,notInKB
6656,2,True,notInKB,notInKB
6657,8,True,Teddy bear,Bear
6658,7,True,"Buffalo, New York","Buffalo, New York"
6659,2,True,notInKB,notInKB
6660,10,True,notInKB,notInKB
6661,7,True,Rhinoceros,Rhinoceros
6662,8,True,Angel,Angel
6663,8,True,Fantasy,Fantasy
6664,6,True,Celtic languages,Celtic F.C.
6665,10,True,notInKB,notInKB
6666,10,True,notInKB,notInKB
6667,3,True,American frontier,American frontier
6668,1,True,Steam locomotive,Steam locomotive
6669,8,True,Wombat,Wombat
6670,10,True,notInKB,notInKB
6671,10,True,notInKB,notInKB
6672,1,True,notInKB,notInKB
6673,2,True,notInKB,notInKB
6674,1,True,notInKB,notInKB
6675,4,True,Australian Aboriginal languages,Indigenous Australians
6676,7,True,Nazi Germany,Germany
6677,7,True,notInKB,notInKB
6678,3,True,World War II,World War II
6679,7,True,Europe,Europe
6680,1,True,Michael Kitchen,Michael Kitchen
6681,9,True,Sussex,Sussex
6682,8,True,Lawrence Summers,"Summers County, West Virginia"
6683,9,True,Hastings (UK Parliament constituency),Hastings
6684,7,True,Nazi Germany,Germany
6685,1,True,The White Feather,The White Feather
6686,1,True,notInKB,notInKB
6687,2,False,notInKB,notInKB
6688,9,True,Wales,Wales national rugby union team
6689,10,True,notInKB,notInKB
6690,4,True,The Original All Blacks,New Zealand national rugby union team
6691,7,True,European theatre of World War II,Europe
6692,9,True,Wales,Wales national rugby union team
6693,3,True,notInKB,notInKB
6694,9,True,Cinderella (Disney character),Cinderella
6695,9,True,Cinderella (Disney character),Cinderella
6696,5,True,Kingdom of the Netherlands,Monarchy
6697,9,True,Cinderella (Disney character),Cinderella
6698,1,True,Geraldine McEwan,Geraldine McEwan
6699,10,True,Agatha Christie,Agatha Christie
6700,1,True,Miss Marple,Miss Marple
6701,10,True,Miss Marple,Miss Marple
6702,5,True,Miss Marple,Miss Marple
6703,5,True,Miss Marple,Miss Marple
6704,9,False,notInC,"James Taylor (cricketer, born 1990)"
6705,7,True,Leicestershire County Cricket Club,Leicestershire County Cricket Club
6706,10,True,notInKB,notInKB
6707,7,True,Winston Churchill,Winston Churchill
6708,6,True,Mecca,Mecca
6709,7,True,Leicestershire County Cricket Club,Leicestershire County Cricket Club
6710,9,True,Kent,Kent County Cricket Club
6711,8,True,Surrey County Cricket Club,Surrey County Cricket Club
6712,8,True,Surrey County Cricket Club,Surrey County Cricket Club
6713,9,True,England cricket team,England cricket team
6714,9,True,England cricket team,England cricket team
6715,9,True,Christmas,Christmas
6716,9,True,England cricket team,England cricket team
6717,1,True,Kevin Pietersen,Kevin Pietersen
6718,8,True,Surrey County Cricket Club,Surrey County Cricket Club
6719,6,True,Kevin Pietersen,Kevin Pietersen
6720,7,True,Warwickshire County Cricket Club,Warwickshire County Cricket Club
6721,9,True,England cricket team,England cricket team
6722,1,True,Chris Woakes,Chris Woakes
6723,9,True,Kent County Cricket Club,Kent County Cricket Club
6724,9,True,Durham County Cricket Club,Durham County Cricket Club
6725,9,True,Middlesex County Cricket Club,Middlesex County Cricket Club
6726,5,False,notInC,James Tomlinson
6727,8,True,Hampshire,Hampshire County Cricket Club
6728,1,True,James Tomlinson,James Tomlinson
6729,6,False,notInC,James Tomlinson
6730,9,True,England cricket team,England cricket team
6731,10,True,James Tomlinson,James Tomlinson
6732,9,True,Somerset County Cricket Club,Somerset County Cricket Club
6733,9,True,South Africa,South Africa
6734,1,True,Vernon Philander,Vernon Philander
6735,9,True,Vernon Philander,Vernon Philander
6736,5,True,Indian Premier League,Indian Premier League
6737,9,True,England cricket team,England cricket team
6738,7,True,Australia national cricket team,Australia national cricket team
6739,6,True,India,India national cricket team
6740,5,True,Pakistan national cricket team,Pakistan national cricket team
6741,7,True,Sri Lanka,Sri Lanka national cricket team
6742,9,True,Bangladesh national cricket team,Bangladesh national cricket team
6743,7,True,West Indies cricket team,West Indies cricket team
6744,8,True,South Africa,South Africa national cricket team
6745,8,True,New Zealand national cricket team,New Zealand national cricket team
6746,5,True,Kenya,Kenya national cricket team
6747,7,True,Europe,Europe
6748,9,True,International Cricket Council,International Cricket Council
6749,5,True,notInKB,notInKB
6750,5,True,notInKB,notInKB
6751,2,True,Sugar substitute,Sugar substitute
6752,1,True,Calcium caseinate,Calcium caseinate
6753,1,False,notInC,Whey protein isolate
6754,1,True,Glycerol,Glycerol
6755,1,True,Coating,Coating
6756,1,True,Maltitol,Maltitol
6757,1,True,Cocoa butter,Cocoa butter
6758,1,True,notInKB,notInKB
6759,1,True,Casein,Casein
6760,1,True,notInKB,notInKB
6761,6,True,Salt,Salt
6762,1,True,Rice flour,Rice flour
6763,2,True,Calcium,Calcium carbonate
6764,1,True,Peanut flour,Peanut flour
6765,1,True,notInKB,notInKB
6766,1,True,Tricalcium phosphate,Tricalcium phosphate
6767,6,True,Salt,Salt
6768,2,True,notInKB,notInKB
6769,1,True,Nicotinamide,Nicotinamide
6770,1,True,Zinc oxide,Zinc oxide
6771,1,True,notInKB,notInKB
6772,1,True,notInKB,notInKB
6773,1,True,Pyridoxine,Pyridoxine
6774,1,True,Riboflavin,Riboflavin
6775,1,True,notInKB,notInKB
6776,1,True,Biotin,Biotin
6777,1,True,Potassium iodide,Potassium iodide
6778,3,True,Cobalamin,Vitamin B12
6779,1,True,Absentia (film),Absentia (film)
6780,5,True,Sweden,Sweden
6781,2,True,Let the Right One In (film),Let the Right One In (film)
6782,1,True,Absentia (film),Absentia (film)
6783,4,True,Los Angeles,Louisiana
6784,1,True,Absentia (film),Absentia (film)
6785,1,True,Absentia (film),Absentia (film)
6786,1,True,Absentia (film),Absentia (film)
6787,4,True,Doug Jones (actor),Doug Jones (actor)
6788,9,False,notInC,Doug Jones (actor)
6789,1,True,Abe Sapien,Abe Sapien
6790,8,True,notInKB,notInKB
6791,1,False,notInC,Pan's Labyrinth
6792,8,False,notInC,Hush (2005 film)
6793,7,True,Buffy the Vampire Slayer,Buffy the Vampire Slayer
6794,9,False,notInC,Doug Jones (actor)
6795,1,True,Absentia (film),Absentia (film)
6796,1,True,Absentia (film),Absentia (film)
6797,1,True,Absentia (film),Absentia (film)
6798,1,True,Absentia (film),Absentia (film)
6799,1,True,Guillermo del Toro,Guillermo del Toro
6800,5,True,Mimic (film),Mimic (film)
6801,3,True,Guillermo del Toro,Guillermo del Toro
6802,5,True,Cronos (film),Cronos (film)
6803,1,True,Absentia (film),Absentia (film)
6804,10,True,notInKB,notInKB
6805,1,True,Absentia (film),Absentia (film)
6806,1,True,Absentia (film),Absentia (film)
6807,2,True,notInKB,notInKB
6808,1,True,Canon EOS 5D Mark II,Canon EOS 5D Mark II
6809,5,True,Cinematographer,Cinematographer
6810,6,True,Canon Inc.,Canon Inc.
6811,6,True,Canon Inc.,Canon Inc.
6812,10,True,notInKB,notInKB
6813,1,True,notInKB,notInKB
6814,3,True,Paranormal Activity,Paranormal Activity
6815,1,True,The Blair Witch Project,The Blair Witch Project
6816,1,True,Absentia (film),Absentia (film)
6817,1,True,Absentia (film),Absentia (film)
6818,1,True,Absentia (film),Absentia (film)
6819,4,True,Fangoria,Fangoria
6820,7,True,Las Vegas,Las Vegas
6821,4,True,notInKB,notInKB
6822,7,True,Las Vegas,Las Vegas
6823,4,True,No Child Left Behind Act,No Child Left Behind Act
6824,2,True,Clark County School District,Clark County School District
6825,3,True,Charleston County School District,Charleston County School District
6826,10,False,notInKB,notInKB
6827,10,False,notInKB,notInKB
6828,1,True,Steven Horsford,Steven Horsford
6829,10,False,notInKB,notInKB
6830,2,True,Clark County School District,Clark County School District
6831,2,True,Clark County School District,Clark County School District
6832,10,True,"Clark County, Nevada","Clark County, Nevada"
6833,3,False,notInC,Clark County School District
6834,3,False,notInC,Clark County School District
6835,10,True,"Clark County, Nevada","Clark County, Nevada"
6836,5,True,English language,English language
6837,9,True,notInKB,notInKB
6838,1,True,notInKB,notInKB
6839,10,True,notInKB,notInKB
6840,3,False,notInC,Clark County School District
6841,10,True,"Clark County, Nevada","Clark County, Nevada"
6842,10,False,notInKB,notInKB
6843,2,True,Clark County School District,Clark County School District
6844,3,False,notInC,Clark County School District
6845,2,True,Clark County School District,Clark County School District
6846,3,False,notInC,Clark County School District
6847,3,False,notInC,Clark County School District
6848,3,False,notInC,Clark County School District
6849,1,True,Sales tax,Sales tax
6850,1,True,Property tax,Property tax
6851,8,True,Capistrano Unified School District,School district
6852,1,True,Nevada,Nevada
6853,4,True,notInKB,notInKB
6854,1,True,Nevada,Nevada
6855,6,True,California,California
6856,1,True,Charter schools in the United States,Charter school
6857,10,True,"Clark County, Nevada","Clark County, Nevada"
6858,6,True,California,California
6859,10,True,"Clark County, Nevada","Clark County, Nevada"
6860,10,True,"Clark County, Nevada","Clark County, Nevada"
6861,10,True,notInKB,notInKB
6862,3,False,notInC,State legislature
